key,atom,cluster0,cluster1,cluster2,cluster3
3D-213,7,0.9999874550096655,1.2544990334658564e-05,2.8169934528419255e-21,0.0
3D-214,0,0.999956769483476,4.323051652365289e-05,1.667701705884615e-25,0.0
3D-214,1,0.9999878028508125,1.219714918735063e-05,3.940258433101207e-25,0.0
3D-214,2,0.999953232078772,4.6767921227864705e-05,1.3980931037365555e-24,0.0
3D-214,3,2.5041460921748e-07,0.9999997495853907,1.6150859577734358e-47,0.0
3D-214,4,0.9999995674728618,4.3252713787766183e-07,3.440654406182413e-16,0.0
3D-214,5,0.9999869394192303,1.3060580769710783e-05,4.212236213959879e-25,0.0
3D-214,6,0.99999959990061,4.0009938957255933e-07,1.6164521035961027e-18,0.0
3D-214,7,1.8731482175263466e-16,1.0,7.713560798565289e-64,0.0
3D-215,0,1.341760376351238e-29,2.3733010797624932e-32,1.0,1.5616895193944457e-164
3D-215,1,0.9999999852645267,1.4732541771122455e-08,2.9314166482662146e-12,0.0
3D-215,2,0.9999999857365625,1.4259706675734618e-08,3.730885141284439e-12,0.0
3D-215,3,4.1949488487485875e-08,0.9999999580505112,1.1415472110374485e-49,0.0
3D-215,4,1.345488126800048e-29,2.378343641622886e-32,1.0,1.5404240894604498e-164
3D-215,5,0.9999999852885293,1.4708505019832346e-08,2.965729342183048e-12,0.0
3D-215,6,0.9999999857320039,1.426427947108447e-08,3.7166748717875174e-12,0.0
3D-215,7,4.1670962439386844e-08,0.9999999583290373,1.1255638840780854e-49,0.0
3D-216,0,0.9999963830841617,3.6169158386325935e-06,3.2340544270719985e-25,0.0
3D-216,1,0.9999994431722947,5.568277055032715e-07,3.99243642026955e-24,0.0
3D-216,2,1.0136245558849226e-16,1.0,1.8189273763516176e-65,0.0
3D-216,3,3.073992258014895e-17,1.0,1.1647710055371786e-68,0.0
3D-216,4,0.9999997192910465,2.807089538110444e-07,2.3184972707960216e-22,0.0
3D-216,5,0.9999998065885229,1.9341147683535137e-07,3.6419095593776535e-22,0.0
3D-216,6,0.9999998654698798,1.3453012042681086e-07,1.701649767215145e-21,0.0
3D-216,7,0.9999998197766671,1.802233330990064e-07,4.9800140530406725e-20,0.0
3D-217,0,3.7421124819966106e-12,0.9999999999962581,2.972477956242063e-54,0.0
3D-217,1,7.216498517091724e-16,0.9999999999999991,7.0433536304339085e-65,0.0
3D-217,2,0.050608799939486866,0.9493912000605133,4.8421698787899206e-36,0.0
3D-217,3,0.9999977840768806,2.2159231197957717e-06,5.0678999928337314e-23,0.0
3D-217,4,1.4360540741654247e-09,0.9999999985639461,4.547805284468055e-51,0.0
3D-217,5,0.9998981763493895,0.00010182365061041245,4.092716099369864e-21,0.0
3D-217,6,1.6533318024763526e-14,0.9999999999999836,1.8270565969549325e-66,0.0
3D-217,7,9.096238209432457e-25,1.0,3.678571521156723e-71,0.0
3D-218,0,0.9999978549864866,2.145013513240109e-06,8.85029807166974e-23,0.0
3D-218,1,0.9999549275443567,4.50724556431884e-05,3.5461143762613e-25,0.0
3D-218,2,0.9999998978745718,1.0212542350086441e-07,4.8022715717893025e-15,0.0
