# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:56:23+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " Ga[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " Ge[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1526221","10.784","","10.784","","10.784","","90","","90","","90","","1254.12","","","","","","","","","","","","","3","P m -3 n","-P 4n 2 3","","","","- Ba8 Ga16 Ge30 -","- Ba8 Ga16.008 Ge29.992 -","- Ba8 Ga16.008 Ge29.992 -","1","0.0208333","","Paschen, S.; Carrillo-Cabrera, W.; Bentien, A.; Tran, V.H.; Baenitz, M.; Grin', Yu.; Steglich, F.","Structural, transport, magnetic and thermal properties of Eu8 Ga16 Ge30","Physical Review, Serie 3. B - Condensed Matter (18,1978-)","2001","64","","2144041","21440411","","","","","","","","","","","","","","","","","","","","","","has coordinates","211196","2020-10-21","18:00:00",""
"1526847","14.335","","14.198","","13.421","","90","","90","","90","","2731.55","","","","","","","","","","","","","5","P n 2 n","P -2n -2n","","Rb20 (Ga20 Ge20 O80) (H2 O)14.86","","- Ga20 Ge20 H29.72 O94.86 Rb20 -","- Ga20 Ge20 O94.86 Rb20 -","- Ga20 Ge20 O94.86 Rb20 -","1","0.25","","Lee, Y.-J.; Parise, J.B.; Kim, S.-J.","Synthesis and crystal structures of gallium- and germanium variants of the fibrous zeolites with the NAT, EDI and THO structure types","Microporous and Mesoporous Materials","2000","34","","255","271","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526851","12.95","","12.95","","5.117","","90","","90","","120","","743.166","","","","","","","","","","","","","6","P 63 m c","P 6c -2c","","Na6 Cs2 (Ga6 Ge6 O24) (Ge (O H)6)","","- Cs2 Ga6 Ge7 H6 Na6 O30 -","- Cs2 Ga6 Ge7 Na6 O30 -","- Cs2 Ga6 Ge7 Na6 O30 -","1","0.0833333","","Lee, Y.-J.; Parise, J.B.; Vogt, T.; Kim, S.-J.; Tripathi, A.","Synthesis and crystal structures of gallium and germanium variants of cancrinite","Microporous and Mesoporous Materials","2000","39","","445","455","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526877","5.1779","","5.1779","","8.1533","","90","","90","","120","","189.309","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Lu Mn6 (Ge5 Ga)","","- Ga Ge5 Lu Mn6 -","- Ga0.98 Ge5.02 Lu Mn6 -","- Ga0.98 Ge5.02 Lu Mn6 -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","A neutron diffraction study of (Hf Fe6 Ge6)-type Lu Mn6 Ge6-x Gax compounds (x = 0.4, 0.7 and 1.0)","Journal of Alloys Compd.","2001","319","","22","28","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526878","5.1789","","5.1789","","8.1363","","90","","90","","120","","188.987","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Lu Mn6 Ge4 (Ge1.3 Ga0.7)","","- Ga0.7 Ge5.3 Lu Mn6 -","- Ga0.7 Ge5.3 Lu Mn6 -","- Ga0.7 Ge5.3 Lu Mn6 -","1","0.0416667","","Venturini, G.; Malaman, B.; Verniere, A.","A neutron diffraction study of (Hf Fe6 Ge6)-type Lu Mn6 Ge6-x Gax compounds (x = 0.4, 0.7 and 1.0)","Journal of Alloys Compd.","2001","319","","22","28","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526879","5.1898","","5.1898","","8.1315","","90","","90","","120","","189.672","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Lu Mn6 Ge4 (Ge1.6 Ga0.4)","","- Ga0.4 Ge5.6 Lu Mn6 -","- Ga0.4 Ge5.6 Lu Mn6 -","- Ga0.4 Ge5.6 Lu Mn6 -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","A neutron diffraction study of (Hf Fe6 Ge6)-type Lu Mn6 Ge6-x Gax compounds (x = 0.4, 0.7 and 1.0)","Journal of Alloys Compd.","2001","319","","22","28","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526880","5.2099","","5.2099","","8.1404","","90","","90","","120","","191.353","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Tm Mn6 Ge4 (Ge1.8 Ga0.2)","","- Ga0.2 Ge5.8 Mn6 Tm -","- Ga0.2 Ge5.8 Mn6 Tm -","- Ga0.2 Ge5.8 Mn6 Tm -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","Neutron diffraction study of Hf Fe6 Ge6 - type Tm Mn6 Ge6-x Gax compounds (x = 0.2, 0.4, 0.6, 0.8 and 1.0)","Journal of Alloys Compd.","2001","319","","50","61","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526881","5.2007","","5.2007","","8.1441","","90","","90","","120","","190.764","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Tm Mn6 Ge4 (Ge1.6 Ga0.4)","","- Ga0.4 Ge5.6 Mn6 Tm -","- Ga0.4 Ge5.6 Mn6 Tm -","- Ga0.4 Ge5.6 Mn6 Tm -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","Neutron diffraction study of Hf Fe6 Ge6 - type Tm Mn6 Ge6-x Gax compounds (x = 0.2, 0.4, 0.6, 0.8 and 1.0)","Journal of Alloys Compd.","2001","319","","50","61","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526882","5.1886","","5.1886","","8.1445","","90","","90","","120","","189.887","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Tm Mn6 Ge4 (Ge1.4 Ga0.6)","","- Ga0.6 Ge5.4 Mn6 Tm -","- Ga0.6 Ge5.4 Mn6 Tm -","- Ga0.6 Ge5.4 Mn6 Tm -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","Neutron diffraction study of Hf Fe6 Ge6 - type Tm Mn6 Ge6-x Gax compounds (x = 0.2, 0.4, 0.6, 0.8 and 1.0)","Journal of Alloys Compd.","2001","319","","50","61","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1526883","5.2027","","5.2027","","8.1744","","90","","90","","120","","191.621","","","","","","","","","","","","","4","P 6/m m m","-P 6 2","","Tm Mn6 Ge4 (Ge1.2 Ga0.8)","","- Ga0.8 Ge5.2 Mn6 Tm -","- Ga0.8 Ge5.2 Mn6 Tm -","- Ga0.8 Ge5.2 Mn6 Tm -","1","0.0416667","","Venturini, G.; Verniere, A.; Malaman, B.","Neutron diffraction study of Hf Fe6 Ge6 - type Tm Mn6 Ge6-x Gax compounds (x = 0.2, 0.4, 0.6, 0.8 and 1.0)","Journal of Alloys Compd.","2001","319","","50","61","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
