# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:59:27+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " Ge[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " As[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1536005","13.419","","13.419","","13.419","","90","","90","","90","","2416.35","","","","","","","","","","","","","3","P -4 3 n","P -4n 2 3","","Ba4 (Ge As4)","","- As4 Ba4 Ge -","- As4 Ba4 Ge -","- As32 Ba32 Ge8 -","8","0.333333","","Eisenmann, B.; Jordan, H.; Schaefer, H.","Zintlphasen mit isolierten Si As4 - bzw. Ge As4 - Anionen: Darstellung und Struktur von Ba4 Si As4 und Ba4 Ge As4 sowie Sr4 Si As4 und Sr4 Ge As4","Zeitschrift fuer Anorganische und Allgemeine Chemie","1981","475","","74","80","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1541232","7.182","","7.42","","12.671","","90","","90","","90","","675.243","","","","","","","","","","","","","3","P n m a","-P 2ac 2n","","Cd2 Ge As4","","- As4 Cd2 Ge -","- As4 Cd2 Ge -","- As16 Cd8 Ge4 -","4","0.5","","Mikkelsen, J.C.Jr.; Hong, H.Y.-P.","Cd2 Ge As4: A new ternary phase in the Cd1b Ge1b As system","Materials Research Bulletin","1974","9","","1209","1218","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
"1548075","10.9738","0.0004","11.9313","0.0004","12.6146","0.0006","118.021","0.003","108.361","0.004","96.476","0.003","1315.07","0.12","100","2","100","2","","","","","","","","7","P 1","P 1","","","","- C38 H80 As2 Ge2 K2 N6 O12 -","- C38 H80.0011 As2 Ge2 K2 N6 O12 -","- C38 H80.0011 As2 Ge2 K2 N6 O12 -","1","1","","Stefan Mitzinger; Lies Broeckaert; Werner Massa; Florian Weigend; Stefanie Dehnen","Understanding of multimetallic cluster growth","Nature Communications","2016","7","","10480","","10.1038/ncomms10480","","","0.71073","MoKα","","0.0494","0.0454","","","0.1157","0.1189","","","","","","1.076","","","","has coordinates,has disorder","203258","2020-10-21","18:00:00",""
"1548076","11.8653","0.0003","11.8653","0.0003","22.3848","0.0009","90","","90","","120","","2729.24","0.15","110","2","110","2","","","","","","","","7","P -3 c 1","-P 3 2""c","","","","- C36 H72 As2 Ge7 K2 N4 O12 -","- C36 H72 As2.0007 Ge6.9984 K2 N4 O12 -","- C72 H144 As4.0014 Ge13.9968 K4 N8 O24 -","2","0.166667","","Stefan Mitzinger; Lies Broeckaert; Werner Massa; Florian Weigend; Stefanie Dehnen","Understanding of multimetallic cluster growth","Nature Communications","2016","7","","10480","","10.1038/ncomms10480","","","0.71073","MoKα","","0.109","0.0521","","","0.0983","0.1048","","","","","","0.958","","","","has coordinates","203259","2020-10-21","18:00:00",""
"1548077","13.7543","0.0002","28.6077","0.0005","22.9845","0.0004","90","","92.489","0.001","90","","9035.4","0.3","100","2","100","2","","","","","","","","8","P 1 21/n 1","-P 2yn","","","","- C68 H124 As4 Ge6 K3 N6 O18 Ta -","- C68 H124 As4 Ge6 K3 N6 O18 Ta -","- C272 H496 As16 Ge24 K12 N24 O72 Ta4 -","4","1","","Stefan Mitzinger; Lies Broeckaert; Werner Massa; Florian Weigend; Stefanie Dehnen","Understanding of multimetallic cluster growth","Nature Communications","2016","7","","10480","","10.1038/ncomms10480","","","0.71073","MoKα","","0.0562","0.0346","","","0.0795","0.0838","","","","","","0.884","","","","has coordinates,has disorder","203260","2020-10-21","18:00:00",""
"1548078","16.6082","0.0005","22.696","0.0008","23.9068","0.0008","94.96","0.003","94.036","0.003","91.402","0.003","8951.2","0.5","100","2","100","2","","","","","","","","8","P -1","-P 1","","","","- C56 H116 As4.79 Ge8 K3 N8 O18 Ta -","- C47 H98.0001 As4.79065 Ge8.0004 K3 N7 O15 Ta -","- C188 H392.001 As19.1626 Ge32.0016 K12 N28 O60 Ta4 -","4","2","","Stefan Mitzinger; Lies Broeckaert; Werner Massa; Florian Weigend; Stefanie Dehnen","Understanding of multimetallic cluster growth","Nature Communications","2016","7","","10480","","10.1038/ncomms10480","","","0.71073","MoKα","","0.1187","0.0735","","","0.1838","0.1973","","","","","","0.991","","","","has coordinates","203261","2020-10-21","18:00:00",""
"1561509","9.9931","0.0011","3.7664","0.0004","18.607","0.002","90","","90","","90","","700.33","0.13","193","2","193","2","","","","","","","","3","P n m a","-P 2ac 2n","potassium germanium arsenide (1/3/3)","potassium germanium arsenide (1/3/3)","","- As3 Ge3 K -","- As3 Ge3 K -","- As12 Ge12 K4 -","4","0.5","","Khatun, Mansura; Stoyko, Stanislav S.; Mar, Arthur","Ternary arsenides ATt3As3 (A=K, Rb; Tt=Ge, Sn) with layered structures","Journal of Solid State Chemistry","2016","238","","229","235","10.1016/j.jssc.2016.03.035","","","0.71073","MoKα","","0.0626","0.0386","","","0.0879","0.0961","","","","","","1.084","","","","has coordinates","263908","2021-04-06","09:42:13",""
"1561510","10.1657","0.0019","3.7595","0.0007","19.028","0.004","90","","90","","90","","727.2","0.2","193","2","193","2","","","","","","","","3","P n m a","-P 2ac 2n","rubidium germanium arsenide (1/3/3)","rubidium germanium arsenide (1/3/3)","","- As3 Ge3 Rb -","- As3 Ge3 Rb -","- As12 Ge12 Rb4 -","4","0.5","","Khatun, Mansura; Stoyko, Stanislav S.; Mar, Arthur","Ternary arsenides ATt3As3 (A=K, Rb; Tt=Ge, Sn) with layered structures","Journal of Solid State Chemistry","2016","238","","229","235","10.1016/j.jssc.2016.03.035","","","0.71073","MoKα","","0.1155","0.0616","","","0.1547","0.1882","","","","","","1.052","","","","has coordinates","263909","2021-04-06","09:44:56",""
"2101579","7.618","0.005","7.618","0.005","8.5","0.005","90","","90","","90","","493.3","0.5","","","","","","","","","","","","3","P 42 m c","P 4c -2","","","","- As2 Ba Ge2 -","- As8 Ba4 Ge8 -","- As8 Ba4 Ge8 -","","","AN0527","Abrahams, S. C.","New ferroelectric inorganic materials predicted in point group 4<i>mm</i>","Acta Crystallographica Section B","1996","52","5","790","805","10.1107/S0108768196004594","","","0.71069","MoKα","","","","","","","","","","","","","","","","","has coordinates","176435","2020-10-21","18:00:00",""
"2220993","10.5963","0.0006","10.5963","0.0005","10.5963","0.0008","90","","90","","90","","1189.77","0.13","293","","293","","","","","","","","","3","P m -3 n","-P 4n 2 3","octaiodo henacosarsenate pentacosagermanide","octaiodine henacosarsenic pentacosagermanium","","- As20.897 Ge25.101 I8 -","- As20.892 Ge25.108 I8 -","- As20.892 Ge25.108 I8 -","1","0.0208333","BR2095","Ayouz, Katia; Kars, Mohammed; Rebbah, Allaoua; Rebbah, Houria","I~8~As~21~Ge~25~","Acta Crystallographica Section E","2009","65","3","i15","","10.1107/S1600536809004991","","","0.71069","MoKα","","0.0475","0.0297","","","0.0347","0.0373","","","","","","1.75","","","","has coordinates,has Fobs","176789","2020-10-21","18:00:00",""
"2310650","5.67","","5.67","","11.15","","90","","90","","90","","358.46","","","","","","","","","","","","","3","I -4 2 d","I -4 2bw","","Zn Ge As2","","- As2 Ge Zn -","- As2 Ge Zn -","- As8 Ge4 Zn4 -","4","0.25","","Pfister, H.","Kristallstruktur von ternaeren Verbindungen der Art A(II) B(IV) C(III)2","Acta Crystallographica (1,1948-23,1967)","1958","11","","221","224","","","","","","","","","","","","","","","","","","","","","","has coordinates","176429","2020-10-21","18:00:00",""
