# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T04:02:11+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " As[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " In[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"1560555","9.7426","0.0012","9.7426","0.0012","7.605","0.002","90","","90","","120","","625.1","0.2","200","2","200","2","","","","","","","","4","P 63 m c","P 6c -2c","","","","- As4 In Na3.34 Sr2.66 -","- As4 In Na3.342 Sr2.658 -","- As8 In2 Na6.684 Sr5.316 -","2","0.166667","","Wang, Yi; Suen, Nian-Tzu; Kunene, Thabiso; Stoyko, Stanislav; Bobev, Svilen","Synthesis and structural characterization of the Zintl phases Na3Ca3TrPn4, Na3Sr3TrPn4, and Na3Eu3TrPn4 (Tr=Al, Ga, In; Pn=P, As, Sb)","Journal of Solid State Chemistry","2017","249","","160","168","10.1016/j.jssc.2017.02.026","","","0.71073","MoKα","","0.0569","0.0365","","","0.0753","0.0806","","","","","","1.064","","","","has coordinates","262149","2021-02-23","08:04:32",""
"1561673","14.316","0.002","11.1307","0.0016","7.2093","0.001","90","","90.246","0.002","90","","1148.8","0.3","200","2","200","","","","","","","","","3","C 1 2/c 1","-C 2yc","","","","- As4 Ba3 In2 -","- As4 Ba3 In2 -","- As16 Ba12 In8 -","4","0.5","","Childs, Amanda B.; Baranets, Sviatoslav; Bobev, Svilen","Five new ternary indium-arsenides discovered. Synthesis and structural characterization of the Zintl phases Sr3In2As4, Ba3In2As4, Eu3In2As4, Sr5In2As6 and Eu5In2As6","Journal of Solid State Chemistry","2019","278","","120889","","10.1016/j.jssc.2019.07.050","","","0.71073","MoKα","","0.0193","0.0162","","","0.0324","0.0334","","","","","","1.019","","","","has coordinates","264073","2021-04-13","07:37:10",""
"1561674","6.8262","0.0007","16.513","0.0017","4.4132","0.0005","90","","90","","90","","497.46","0.09","200","2","200","","","","","","","","","3","P n n m","-P 2 2n","","","","- As4 Eu3 In2 -","- As4 Eu3 In2 -","- As8 Eu6 In4 -","2","0.25","","Childs, Amanda B.; Baranets, Sviatoslav; Bobev, Svilen","Five new ternary indium-arsenides discovered. Synthesis and structural characterization of the Zintl phases Sr3In2As4, Ba3In2As4, Eu3In2As4, Sr5In2As6 and Eu5In2As6","Journal of Solid State Chemistry","2019","278","","120889","","10.1016/j.jssc.2019.07.050","","","0.71073","MoKα","","0.024","0.0206","","","0.0418","0.0426","","","","","","1.072","","","","has coordinates","264074","2021-04-13","07:39:22",""
"1561675","11.8713","0.0019","13.776","0.002","4.3467","0.0007","90","","90","","90","","710.86","0.19","200","2","199.99","","","","","","","","","3","P b a m","-P 2 2ab","","","","- As6 Eu5 In2 -","- As6 Eu5 In2 -","- As12 Eu10 In4 -","2","0.25","","Childs, Amanda B.; Baranets, Sviatoslav; Bobev, Svilen","Five new ternary indium-arsenides discovered. Synthesis and structural characterization of the Zintl phases Sr3In2As4, Ba3In2As4, Eu3In2As4, Sr5In2As6 and Eu5In2As6","Journal of Solid State Chemistry","2019","278","","120889","","10.1016/j.jssc.2019.07.050","","","0.71073","MoKα","","0.0605","0.0358","","","0.0691","0.0773","","","","","","0.984","","","","has coordinates","264075","2021-04-13","07:40:44",""
"1561676","6.9362","0.0004","16.6757","0.0009","4.4287","0.0002","90","","90","","90","","512.25","0.05","200","2","200.01","","","","","","","","","3","P n n m","-P 2 2n","","","","- As4 In2 Sr3 -","- As4 In2 Sr3 -","- As8 In4 Sr6 -","2","0.25","","Childs, Amanda B.; Baranets, Sviatoslav; Bobev, Svilen","Five new ternary indium-arsenides discovered. Synthesis and structural characterization of the Zintl phases Sr3In2As4, Ba3In2As4, Eu3In2As4, Sr5In2As6 and Eu5In2As6","Journal of Solid State Chemistry","2019","278","","120889","","10.1016/j.jssc.2019.07.050","","","0.71073","MoKα","","0.0167","0.0156","","","0.0362","0.0366","","","","","","1.162","","","","has coordinates","264076","2021-04-13","07:42:05",""
"1561677","12.039","0.002","13.936","0.003","4.382","0.0008","90","","90","","90","","735.2","0.2","200","2","199.99","","","","","","","","","3","P b a m","-P 2 2ab","","","","- As6 In2 Sr5 -","- As6 In2 Sr5 -","- As12 In4 Sr10 -","2","0.25","","Childs, Amanda B.; Baranets, Sviatoslav; Bobev, Svilen","Five new ternary indium-arsenides discovered. Synthesis and structural characterization of the Zintl phases Sr3In2As4, Ba3In2As4, Eu3In2As4, Sr5In2As6 and Eu5In2As6","Journal of Solid State Chemistry","2019","278","","120889","","10.1016/j.jssc.2019.07.050","","","0.71073","MoKα","","0.0729","0.0451","","","0.0921","0.1026","","","","","","1.018","","","","has coordinates","264077","2021-04-13","07:43:08",""
"2005853","10.241","0.004","8.649","0.003","13.848","0.005","90","","109.93","0.03","90","","1153.2","0.7","293","2","","","","","","","","","","4","C 1 2/c 1","-C 2yc","","","","- As4 In2 Na2 O14 -","- As4 In2 Na2 O14 -","- As16 In8 Na8 O56 -","4","0.5","","","NaInAs~2~O~7~","Acta Crystallographica C","1997","53","","05","07","","","","","","","","","","","","","","","","","","","","","","has coordinates","176759","2020-10-21","18:00:00",""
"2015029","5.5","0.001","5.72","0.001","6.685","0.001","98.9","0.03","94.6","0.03","107.55","0.03","196.3","0.07","293","2","293","2","","","","","","","","4","P -1","-P 1","indium arsenate hydrate","indium arsenate(V) monohydrate","","- As H2 In O5 -","- As H2 In O5 -","- As2 H4 In2 O10 -","2","1","IZ1060","Kolitsch, Uwe; Schwendtner, Karolina","Octahedral‒tetrahedral framework structures of InAsO~4~·H~2~O and PbIn(AsO~4~)(AsO~3~OH)","Acta Crystallographica Section C","2005","61","9","i86","i89","10.1107/S0108270105022894","","","0.71073","MoKα","","0.0128","0.0125","","","0.0329","0.0331","","","","","","1.197","","","","has coordinates,has Fobs","176760","2020-10-21","18:00:00",""
"2015030","4.955","0.001","8.591","0.002","15.874","0.003","90","","92.38","0.03","90","","675.1","0.2","293","2","293","2","","","","","","","","5","P 1 21/n 1","-P 2yn","lead indium arsenate","lead(II) indium arsenate(V) hydrogen arsenate(V)","","- As2 H In O8 Pb -","- As2 In O8 Pb -","- As8 In4 O32 Pb4 -","4","1","IZ1060","Kolitsch, Uwe; Schwendtner, Karolina","Octahedral‒tetrahedral framework structures of InAsO~4~·H~2~O and PbIn(AsO~4~)(AsO~3~OH)","Acta Crystallographica Section C","2005","61","9","i86","i89","10.1107/S0108270105022894","","","0.71073","MoKα","","0.0696","0.0469","","","0.11","0.1209","","","","","","1.008","","","","has coordinates,has Fobs","176760","2020-10-21","18:00:00",""
"2019340","10.241","0.004","8.649","0.003","13.848","0.005","90","","109.93","0.03","90","","1153.1","0.8","293","2","293","2","","","","","","","","4","C 1 2/c 1","-C 2yc","","Sodium Indium Diarsenate","","- As4 In2 Na2 O14 -","- As4 In2 Na2 O14 -","- As16 In8 Na8 O56 -","4","0.5","","Belam, W.; Driss, A.; Jouini, T.","NaInAs2O7","Acta Crystallographica Section C Crystal Structure Communications","1997","53","1","5","","10.1107/S0108270196009900","","","0.71069","MoKα","","0.054","0.0377","","0.1011","0.0944","","","","1.123","1.203","1.203","","","","","has coordinates","176760","2020-10-21","18:00:00",""
